outlink_url,article_url,author_url,outlink,author
https://www.axios.com/the-wolff-lines-on-trump-that-ring-unambiguously-true-2522675021.html,https://www.nytimes.com/2018/01/06/opinion/sunday/trumps-petticoat-government.html,https://www.nytimes.com/column/ross-douthat,axios.com,ross-douthat
https://www.thecut.com/2017/09/why-steve-bannon-wears-so-many-shirts.html,https://www.nytimes.com/2018/01/06/opinion/sunday/trumps-petticoat-government.html,https://www.nytimes.com/column/ross-douthat,thecut.com,ross-douthat
https://www.hollywoodreporter.com/news/michael-wolff-my-insane-year-inside-trumps-white-house-1071504,https://www.nytimes.com/2018/01/06/opinion/sunday/trumps-petticoat-government.html,https://www.nytimes.com/column/ross-douthat,hollywoodreporter.com,ross-douthat
https://www.firstthings.com/web-exclusives/2017/12/the-romney-disease,https://www.nytimes.com/2018/01/03/opinion/mitt-romney.html,https://www.nytimes.com/column/ross-douthat,firstthings.com,ross-douthat
https://www.nytimes.com/2017/12/24/opinion/2017-wrong-numbers.html,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://www.washingtonpost.com/news/the-fix/wp/2016/12/30/pundit-audit-2016-everything-i-got-wrong-in-the-year-of-trump/?utm_term=.e15f5273f96b,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,washingtonpost.com,ross-douthat
http://www.nytimes.com/2013/12/29/opinion/sunday/douthat-confessions-of-a-columnist.html,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://www.nytimes.com/2016/01/03/opinion/sunday/confessions-of-a-columnist.html?_r=1,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://www.nytimes.com/2016/12/31/opinion/sunday/confessions-of-a-columnist.html,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://www.nytimes.com/2016/01/07/opinion/campaign-stops/how-donald-trump-loses.html,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://www.nytimes.com/2016/10/30/opinion/sunday/the-dangers-of-donald-trump.html,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://pjmedia.com/rogerlsimon/remaining-nevertrumpers-apologize-now/,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,pjmedia.com,ross-douthat
http://www.nytimes.com/2010/11/15/opinion/15douthat.html,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
http://www.nytimes.com/2011/04/18/opinion/18douthat.html?rref=collection%2Fcolumn%2Fross-douthat&action=click&contentCollection=opinion&region=stream&module=stream_unit&version=latest&contentPlacement=442&pgtype=collection,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://douthat.blogs.nytimes.com/2013/01/01/liberalisms-400000-problem/,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,douthat.blogs.nytimes.com,ross-douthat
https://douthat.blogs.nytimes.com/2011/04/05/paul-ryan-and-the-triumph-of-policy/,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,douthat.blogs.nytimes.com,ross-douthat
http://www.nytimes.com/2010/12/27/opinion/27douthat.html?rref=collection%2Fcolumn%2Fross-douthat&action=click&contentCollection=opinion&region=strea,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://krugman.blogs.nytimes.com/2013/04/28/monetarism-falls-short-somewhat-wonkish/,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,krugman.blogs.nytimes.com,ross-douthat
http://www.nationalreview.com/article/415394/krugmans-fatal-conceit-ramesh-ponnuru,https://www.nytimes.com/2017/12/30/opinion/confessions-of-a-columnist.html,https://www.nytimes.com/column/ross-douthat,nationalreview.com,ross-douthat
https://www.nytimes.com/2017/12/16/us/politics/pentagon-program-ufo-harry-reid.html,https://www.nytimes.com/2017/12/23/opinion/alien-encounters-christmas-ufo.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://books.google.com/books/about/Passport_to_Magonia.html?id=QRjzPwAACAAJ&hl=en,https://www.nytimes.com/2017/12/23/opinion/alien-encounters-christmas-ufo.html,https://www.nytimes.com/column/ross-douthat,books.google.com,ross-douthat
